8,1,ALACHUA,52,A.QUINN JONES/EXCEP.STUDENT CENTER,10,0
8,1,ALACHUA,82,HOSPITAL HOMEBOUND,2,-1
8,1,ALACHUA,112,ABRAHAM LINCOLN MIDDLE SCHOOL,223,50
8,1,ALACHUA,121,HOWARD W. BISHOP MIDDLE SCHOOL,200,52
8,1,ALACHUA,141,WESTWOOD MIDDLE SCHOOL,332,48
8,1,ALACHUA,201,HAWTHORNE MIDDLE/HIGH SCHOOL,52,13
8,1,ALACHUA,221,A. L. MEBANE MIDDLE SCHOOL,110,33
8,1,ALACHUA,411,PROFESSIONAL ACADEMY MAGNET AT LOFT,1,-1
8,1,ALACHUA,412,HORIZON CENTER. ALTERNATIVE SCHOOL,23,0
8,1,ALACHUA,461,HIGH SPRINGS COMMUNITY SCHOOL,111,59
8,1,ALACHUA,481,FORT CLARKE MIDDLE SCHOOL,312,49
8,1,ALACHUA,502,KANAPAHA MIDDLE SCHOOL,314,57
8,1,ALACHUA,591,OAK VIEW MIDDLE SCHOOL,201,56
8,1,ALACHUA,955,EINSTEIN MONTESSORI SCHOOL,13,23
8,1,ALACHUA,961,MICANOPY MIDDLE SCHOOL INC.,20,40
8,1,ALACHUA,971,HOGGETOWNE MIDDLE SCHOOL,37,14
8,1,ALACHUA,1010,ONE ROOM MIDDLE SCHOOL,15,67
8,1,ALACHUA,1011,ALACHUA LEARNING CENTER  INC. MIDD,16,69
8,1,ALACHUA,7004,ALACHUA ESCHOOL (VIRTUAL FRANCHISE),1,-1
8,2,BAKER,32,BAKER COUNTY MIDDLE SCHOOL,371,41
8,3,BAY,71,MERRITT BROWN MIDDLE SCHOOL,220,45
8,3,BAY,141,EVERITT MIDDLE SCHOOL,255,31
8,3,BAY,161,JINKS MIDDLE SCHOOL,186,35
8,3,BAY,201,SURFSIDE MIDDLE SCHOOL,228,53
8,3,BAY,331,MOWAT MIDDLE SCHOOL,323,57
8,3,BAY,531,NEW HORIZONS LEARNING CENTER,6,-1
8,3,BAY,541,DEANE BOZEMAN SCHOOL,110,35
