09,01,ALACHUA,0052,A.QUINN JONES/EXCEP.STUDENT CENTER,3,-1
09,01,ALACHUA,0082,HOSPITAL HOMEBOUND,5,-1
09,01,ALACHUA,0151,GAINESVILLE HIGH SCHOOL,425,63
09,01,ALACHUA,0201,HAWTHORNE MIDDLE/HIGH SCHOOL,34,21
09,01,ALACHUA,0261,NEWBERRY HIGH SCHOOL,140,64
09,01,ALACHUA,0271,SANTA FE HIGH SCHOOL,315,61
09,01,ALACHUA,0411,PROFESSIONAL ACADEMY MAGNET AT LOFT,61,56
09,01,ALACHUA,0412,HORIZON CENTER. ALTERNATIVE SCHOOL,15,7
09,01,ALACHUA,0421,EASTSIDE HIGH SCHOOL,388,54
09,01,ALACHUA,0431,F. W. BUCHHOLZ HIGH SCHOOL,549,76
09,01,ALACHUA,0961,MICANOPY MIDDLE SCHOOL INC.,9,-1
09,01,ALACHUA,0991,SIATECH GAINESVILLE,6,-1
09,01,ALACHUA,1003,MYCROSCHOOL GAINESVILLE,6,-1
09,02,BAKER,0012,BAKER COUNTY SENIOR HIGH SCHOOL,356,56
09,03,BAY,0061,BAY HIGH SCHOOL,367,48
09,03,BAY,0341,RUTHERFORD HIGH SCHOOL,362,44
09,03,BAY,0491,A. CRAWFORD MOSLEY HIGH SCHOOL,418,66
09,03,BAY,0531,NEW HORIZONS LEARNING CENTER,25,8
09,03,BAY,0541,DEANE BOZEMAN SCHOOL,127,51
09,03,BAY,0551,J.R. ARNOLD HIGH SCHOOL,397,56
09,03,BAY,0581,ROSENWALD HIGH SCHOOL,43,12
09,03,BAY,0741,NORTH BAY HAVEN CAREER ACADEMY,160,78
09,03,BAY,0771,NEWPOINT BAY CHARTER HIGH SCHOOL,49,63
09,03,BAY,7001,BAY VIRTUAL INSTRUCTION PROGRAM,1,-1
09,03,BAY,7004,BAY VIRTUAL FRANCHISE,5,-1
09,03,BAY,7006,BAY VIRTUAL INSTRUCTION,2,-1
09,04,BRADFORD,0021,BRADFORD HIGH SCHOOL,237,46
09,04,BRADFORD,0172,BRADFORD MIDDLE SCHOOL,6,-1
09,04,BRADFORD,0201,BRADFORD INTERVENTION CENTER,4,-1
09,05,BREVARD,0011,TITUSVILLE HIGH SCHOOL,331,69
09,05,BREVARD,0089,FIELDSTON PREPARATORY SCHOOL,5,-1
09,05,BREVARD,0161,ASTRONAUT HIGH SCHOOL,281,57
09,05,BREVARD,0302,SPACE COAST JUNIOR/SENIOR HIGH SCHO,252,62
09,05,BREVARD,1011,ROCKLEDGE SENIOR HIGH SCHOOL,320,64
09,05,BREVARD,1017,NORTH/CENTRAL AREA ALT LEARNING CTR,18,28
09,05,BREVARD,1018,SOUTH AREA ALTERNATIVE LEARNING CEN,8,-1
09,05,BREVARD,1028,DEVEREUX HOSPITAL,7,-1
09,05,BREVARD,1029,RIVERDALE COUNTRY DAY SCHOOL,15,7
09,05,BREVARD,1032,HORACE MANN ACADEMY,9,-1
09,05,BREVARD,1121,COCOA HIGH SCHOOL,223,39
09,05,BREVARD,1171,VIERA HIGH SCHOOL,472,79
09,05,BREVARD,2011,MELBOURNE SENIOR HIGH SCHOOL,539,70
09,05,BREVARD,2021,PALM BAY SENIOR HIGH SCHOOL,334,47
09,05,BREVARD,2211,BAYSIDE HIGH SCHOOL,415,67
09,05,BREVARD,2311,HERITAGE HIGH SCHOOL,482,50
09,05,BREVARD,3011,EAU GALLIE HIGH SCHOOL,434,58
09,05,BREVARD,3141,WESTSHORE JUNIOR/SENIOR HIGH SCHOOL,160,98
09,05,BREVARD,4011,MERRITT ISLAND HIGH SCHOOL,346,66
09,05,BREVARD,4021,EDGEWOOD JR/SR HIGH SCHOOL,157,96
09,05,BREVARD,5011,COCOA BEACH JUNIOR/SENIOR HIGH SCHO,209,81
09,05,BREVARD,6011,SATELLITE SENIOR HIGH SCHOOL,329,73
09,05,BREVARD,6507,ODYSSEY CHARTER SCHOOL,15,47
09,05,BREVARD,7004,BREVARD VIRTUAL FRANCHISE,8,-1
09,06,BROWARD,0171,SOUTH BROWARD HIGH SCHOOL,479,44
09,06,BROWARD,0185,POMPANO BEACH HIGH SCHOOL,322,88
09,06,BROWARD,0211,STRANAHAN HIGH SCHOOL,402,40
09,06,BROWARD,0241,MCARTHUR HIGH SCHOOL,527,46
09,06,BROWARD,0361,BLANCHE ELY HIGH SCHOOL,503,36
09,06,BROWARD,0371,DILLARD HIGH SCHOOL,420,27
09,06,BROWARD,0403,HALLANDALE HIGH SCHOOL,340,31
09,06,BROWARD,0405,LANIER-JAMES EDUCATION CENTER,9,-1
09,06,BROWARD,0452,WHIDDON RODGERS EDUCATION CENTER,88,3
09,06,BROWARD,0592,HALLANDALE ADULT/COMMUNITY CENTER,26,4
09,06,BROWARD,0601,SEAGULL SCHOOL,7,-1
09,06,BROWARD,0653,PINE RIDGE ALTERNATIVE CENTER,3,-1
09,06,BROWARD,0951,FORT LAUDERDALE HIGH SCHOOL,527,63
09,06,BROWARD,1151,CORAL SPRINGS HIGH SCHOOL,633,48
09,06,BROWARD,1241,NORTHEAST HIGH SCHOOL,459,31
09,06,BROWARD,1281,NOVA HIGH SCHOOL,506,62
09,06,BROWARD,1291,WILLIAM T. MCFATTER TECH. CTR,148,93
09,06,BROWARD,1391,LAUDERHILL MIDDLE SCHOOL,24,38
09,06,BROWARD,1451,PLANTATION HIGH SCHOOL,558,36
09,06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,578,44
09,06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,325,23
